order-date,product-name,cost-price,mrp,discount,selling-price
05-09-2021,saree,72.07,366.39,0.43,208.84
06-09-2023,jacket,172.25,227.75,0.28,163.98
17-04-2021,shorts,166.5,218.94,0.24,166.39
11-11-2021,jeans,142.62,190.63,0.35,123.91
02-08-2023,blouse,131.41,394.24,0.45,216.83
19-04-2022,blouse,180.38,367.94,0.29,261.24
08-11-2020,blouse,177.44,268.39,0.35,174.45
07-11-2019,shorts,126.91,331.18,0.18,271.57
14-11-2023,saree,49.15,255.63,0.24,194.28
11-11-2020,blouse,183.72,235.81,0.37,148.56
07-10-2020,jacket,37.61,198.34,0.13,172.56
15-09-2022,tshirt,127.31,377.88,0.14,324.98
13-07-2023,shorts,83.49,126.49,0.05,120.17
09-03-2023,jeans,35.54,51.5,0.08,47.38
01-09-2023,shorts,170.63,190.17,0.33,127.41
18-02-2024,saree,126.11,304.95,0.36,195.17
27-06-2021,saree,116.91,311.56,0.25,233.67
12-07-2022,shorts,21.4,177.93,0.44,99.64
08-06-2023,shorts,86.08,156.16,0.2,124.93
31-10-2022,skirt,37.66,216.54,0.24,164.57
29-02-2020,shirt,64.23,102.27,0.28,73.63
22-04-2021,tshirt,168.86,379.97,0.09,345.77
21-07-2019,tshirt,120.21,413.74,0.13,359.95
10-06-2024,saree,98.13,256.51,0.32,174.43
02-12-2021,shirt,93.12,352.02,0.38,218.25
01-12-2021,tshirt,132.66,323.45,0.46,174.66
11-05-2024,skirt,60.39,329.99,0.2,263.99
26-04-2021,jeans,95.26,304.86,0.4,182.92
05-08-2023,jacket,171.54,300.9,0.3,210.63
23-12-2022,tshirt,103.82,139.36,0.4,83.62
16-07-2022,trousers,90.45,303.94,0.38,188.44
02-10-2019,saree,59.97,285.38,0.28,205.47
07-05-2023,jacket,93.21,262.48,0.41,154.86
08-11-2021,dress,75.05,80.34,0.39,49.01
11-03-2021,blouse,26.99,297.76,0.11,265.01
13-08-2019,blouse,148.52,341.61,0.44,191.3
19-09-2022,blouse,191.83,447.82,0.25,335.86
07-08-2020,blouse,158,210.25,0.35,136.66
05-07-2021,dress,109.14,336.25,0.41,198.39
22-07-2020,tshirt,173.57,468.18,0.34,309
23-08-2021,dress,54.36,133.61,0.49,68.14
17-12-2019,tshirt,90.25,362.98,0.09,330.31
30-10-2022,jeans,132.93,386.76,0.18,317.14
30-01-2022,jacket,24.85,122.1,0.41,72.04
04-12-2020,saree,88.89,235.22,0.31,162.3
11-05-2024,jeans,168.94,192.11,0.09,174.82
09-05-2023,blouse,87.66,316.35,0.22,246.75
08-08-2023,shorts,27.3,276.44,0.17,229.45
08-06-2020,shorts,44.16,302.71,0.15,257.3
17-10-2022,tshirt,120.83,284.37,0.48,147.87
13-08-2021,saree,102.29,219.33,0.36,140.37
11-07-2024,jeans,71.35,300.55,0.49,153.28
03-02-2022,shorts,168.63,453.67,0.4,272.2
08-06-2022,skirt,54.55,322.85,0.49,164.65
21-10-2023,shirt,113.06,406.29,0.14,349.41
29-01-2020,skirt,79,307.72,0.37,193.86
21-05-2024,blouse,126.79,180.24,0.35,117.16
20-04-2022,saree,75.23,173.9,0.21,137.38
25-02-2022,saree,54.29,232.61,0.07,216.33
31-03-2022,tshirt,136.96,232.59,0.27,169.79
30-08-2021,tshirt,120.58,148.97,0.25,111.73
27-11-2020,shirt,149.39,424.34,0.2,339.47
05-11-2022,shorts,69.92,356.87,0.45,196.28
30-10-2020,shorts,79.55,353.35,0.47,187.28
03-05-2022,trousers,95.94,257.74,0.14,221.66
06-10-2020,blouse,94.11,201.1,0.34,132.73
22-12-2023,jacket,90.71,119.01,0.13,103.54
30-06-2021,skirt,15.31,101.1,0.26,74.81
10-02-2020,skirt,137.97,428.36,0.07,398.37
20-07-2019,jeans,51.94,118.99,0.4,71.39
03-07-2020,tshirt,61.52,263.44,0.32,179.14
21-10-2021,dress,125.86,398.91,0.14,343.06
26-10-2023,tshirt,161.51,444.99,0.4,266.99
14-10-2019,tshirt,165.65,374.51,0.11,333.31
08-07-2022,shorts,143.87,269.83,0.09,245.55
07-03-2024,saree,179.79,389.41,0.25,292.06
02-08-2022,skirt,154.5,291.26,0.14,250.48
29-11-2021,shirt,140.39,146.95,0.28,105.8
08-08-2020,jacket,145.54,281.83,0.35,183.19
19-05-2023,blouse,108.33,354.55,0.33,237.55
25-01-2023,trousers,158.5,164.95,0.12,145.16
22-11-2020,shorts,11.71,222.29,0.24,168.94
18-11-2020,skirt,195.12,203.04,0.18,166.49
26-05-2023,dress,63.52,260.6,0.32,177.21
08-04-2020,saree,134.18,408.18,0.36,261.24
19-07-2021,blouse,132.72,347.79,0.49,177.37
30-05-2023,dress,65.54,80.76,0.49,41.19
27-08-2020,dress,61.82,282.72,0.5,141.36
29-11-2022,trousers,175.97,317.95,0.12,279.8
26-01-2023,tshirt,93.33,363.49,0.28,261.71
05-09-2022,dress,74.87,126.21,0.45,69.42
26-01-2020,jacket,139.92,173.2,0.31,119.51
21-05-2022,trousers,191.42,486.57,0.22,379.52
27-12-2023,blouse,37.39,123.67,0.3,86.57
08-10-2019,shorts,74.67,96.25,0.31,66.41
18-03-2024,blouse,196.09,271.8,0.29,192.98
17-12-2020,trousers,137.53,219.41,0.44,122.87
01-09-2019,saree,77.2,241.21,0.21,190.56
16-05-2023,shorts,175.42,430.48,0.41,253.98
27-01-2023,shirt,89.21,303.61,0.29,215.56
16-05-2020,dress,106.33,325.39,0.32,221.27
15-05-2022,saree,190.96,233.87,0.19,189.43
15-01-2022,jeans,187.61,387.98,0.06,364.7
03-07-2020,skirt,65.05,264.47,0.36,169.26
09-11-2023,dress,175.64,413.55,0.41,243.99
12-04-2024,saree,54.67,96.21,0.49,49.07
27-01-2021,jeans,171.12,327.28,0.28,235.64
20-11-2022,jeans,77.85,311.92,0.49,159.08
31-01-2020,tshirt,61.39,311.85,0.18,255.72
02-05-2023,saree,160.78,371.46,0.39,226.59
06-06-2021,saree,27.76,180.5,0.2,144.4
29-01-2020,skirt,91.97,349.96,0.38,216.98
07-11-2019,dress,69.05,220.54,0.34,145.56
19-07-2019,trousers,36.49,77.04,0.39,46.99
07-09-2022,jeans,111.07,227.75,0.28,163.98
27-06-2024,jacket,30.98,312.84,0.39,190.83
10-08-2023,jeans,18.47,85.64,0.44,47.96
30-03-2020,trousers,47.19,144.45,0.28,104
23-12-2022,tshirt,124.07,354.46,0.2,283.57
24-12-2020,shirt,66.16,131.43,0.27,95.94
23-01-2024,trousers,66.28,357.08,0.13,310.66
09-04-2020,jeans,66.18,363.95,0.38,225.65
08-07-2022,shorts,185.92,458.12,0.11,407.73
17-05-2023,trousers,161.58,203.84,0.18,167.15
12-08-2022,blouse,80.64,121.75,0.31,84.01
25-07-2023,saree,57.76,164.53,0.23,126.69
07-02-2023,jacket,169.55,271.73,0.4,163.04
30-10-2023,jacket,124.76,391.86,0.13,340.92
12-01-2022,dress,116.97,128.98,0.12,113.5
27-07-2020,trousers,160.44,185.3,0.43,105.62
14-12-2019,saree,34.95,236.25,0.05,224.44
21-09-2022,dress,42.4,260.48,0.21,205.78
31-03-2023,jacket,43.31,75.75,0.26,56.06
17-02-2022,dress,15.78,307.09,0.44,171.97
19-03-2024,tshirt,65.28,85.36,0.25,64.02
30-11-2022,blouse,98.5,274.82,0.28,197.87
14-03-2021,jacket,187.2,357.99,0.05,340.09
14-05-2020,saree,28.83,117.95,0.47,62.51
19-04-2022,saree,100.15,198.2,0.44,110.99
29-07-2020,shirt,96.74,105.3,0.31,72.66
10-08-2021,tshirt,177.46,345.9,0.19,280.18
20-05-2024,shirt,56.13,291.39,0.31,201.06
09-10-2019,tshirt,39.33,233.62,0.4,140.17
14-10-2021,shorts,93.51,339.59,0.3,237.71
04-07-2020,blouse,40,170.19,0.34,112.33
19-05-2022,trousers,28.12,254.91,0.3,178.44
30-01-2023,jacket,82.45,350.51,0.33,234.84
24-04-2021,shorts,162.01,316.06,0.17,262.33
27-05-2021,shirt,148.4,394.51,0.35,256.43
11-11-2022,jeans,191.96,405.75,0.36,259.68
01-02-2023,jacket,91.48,331.88,0.26,245.59
18-09-2019,shorts,147.04,444.15,0.47,235.4
10-12-2019,shirt,72.38,127.72,0.08,117.5
03-03-2022,tshirt,117.05,344.92,0.33,231.1
02-04-2021,skirt,146.12,318.22,0.05,302.31
26-12-2020,trousers,75.02,196.78,0.33,131.84
09-02-2024,shirt,89.45,340.17,0.47,180.29
25-01-2021,jeans,173.77,436.26,0.19,353.37
09-05-2021,jacket,181.71,339.44,0.15,288.52
19-01-2023,shirt,139.19,429.53,0.22,335.03
16-11-2020,trousers,192.11,366.91,0.12,322.88
08-03-2024,blouse,34.23,195.15,0.2,156.12
22-04-2022,jeans,161.62,409.09,0.15,347.73
16-12-2022,shirt,94.86,184.65,0.37,116.33
16-03-2022,shirt,33.04,283.65,0.24,215.57
12-11-2020,blouse,67.82,333.95,0.07,310.57
19-03-2022,dress,161.91,269.89,0.29,191.62
15-10-2022,tshirt,44.02,214.59,0.25,160.94
01-03-2024,shorts,16.47,267.83,0.44,149.98
11-06-2021,dress,123.26,375.75,0.2,300.6
02-12-2023,tshirt,167.34,215.42,0.31,148.64
05-12-2023,shorts,113.04,207.29,0.39,126.45
15-11-2020,saree,116.57,352.5,0.44,197.4
19-08-2019,jacket,175.48,447.9,0.39,273.22
14-06-2023,shirt,39.44,278.42,0.18,228.3
17-12-2022,skirt,13.92,299.98,0.13,260.98
18-09-2020,tshirt,149.14,352.11,0.29,250
03-06-2021,shorts,183.87,229.49,0.4,137.69
19-10-2019,jeans,193.74,274,0.33,183.58
13-03-2023,shorts,125.24,140.93,0.21,111.33
06-10-2023,trousers,19.95,111.01,0.3,77.71
14-04-2023,jeans,29.79,329.37,0.22,256.91
15-07-2021,shirt,106.39,123.91,0.08,114
16-01-2022,jeans,69.47,212.46,0.09,193.34
14-05-2021,jeans,147.43,245.85,0.11,218.81
03-04-2023,skirt,174.14,183.53,0.19,148.66
19-07-2019,tshirt,166.4,356.42,0.19,288.7
23-11-2022,jacket,190.56,359.4,0.11,319.87
11-06-2023,blouse,155.03,238.27,0.22,185.85
17-11-2020,tshirt,46.97,171.52,0.24,130.36
14-05-2023,jeans,41.07,320.39,0.44,179.42
15-10-2022,blouse,136.52,425.8,0.42,246.96
23-04-2024,dress,55.78,313.85,0.28,225.97
19-03-2024,saree,107.8,245.76,0.14,211.35
18-07-2023,shirt,197.48,299.17,0.41,176.51
04-04-2020,saree,169.24,215.95,0.36,138.21
12-03-2022,jeans,90.16,359.57,0.44,201.36
12-08-2021,jacket,87.79,323.13,0.42,187.42
25-09-2019,saree,154.72,179.6,0.31,123.92
30-07-2022,jeans,138.63,183.01,0.38,113.47
04-05-2022,trousers,177.97,414,0.23,318.78
05-04-2020,jeans,175.39,365.59,0.41,215.7
19-03-2023,shirt,126.82,359.84,0.21,284.27
09-08-2019,jacket,62.23,107.32,0.21,84.78
21-02-2024,shorts,75.75,312.25,0.35,202.96
07-01-2023,saree,167.11,438.4,0.3,306.88
13-07-2019,jeans,173.35,217.64,0.35,141.47
07-11-2023,jeans,63.08,360.8,0.19,292.25
20-04-2023,jacket,92.75,277.23,0.11,246.73
28-11-2021,skirt,178.69,193.7,0.34,127.84
15-07-2020,blouse,130.39,138.5,0.09,126.04
07-11-2021,skirt,92.1,267.7,0.33,179.36
03-03-2023,jeans,102.7,184.81,0.35,120.13
28-07-2023,tshirt,106.17,158.3,0.38,98.15
19-06-2024,jeans,107.3,211.38,0.08,194.47
12-06-2021,jeans,20.13,112.64,0.17,93.49
07-09-2023,blouse,15.56,195.16,0.29,138.56
08-10-2023,shirt,45.78,231.98,0.14,199.5
30-10-2020,trousers,57.7,119.56,0.49,60.98
30-09-2020,shirt,12.77,303.23,0.24,230.45
26-12-2020,dress,170.69,278.84,0.36,178.46
20-07-2023,shorts,153.74,265.32,0.17,220.22
27-07-2020,shorts,122.38,419.87,0.19,340.09
12-06-2023,trousers,168.8,396.42,0.09,360.74
06-08-2020,blouse,35.19,42.96,0.42,24.92
15-01-2021,saree,132.09,147.77,0.34,97.53
14-01-2020,trousers,42.27,230.28,0.15,195.74
06-02-2022,shorts,35.99,120.87,0.07,112.41
19-07-2019,trousers,126.47,217.83,0.4,130.7
14-10-2022,skirt,153.46,334.38,0.47,177.22
13-05-2023,skirt,79.61,138.81,0.22,108.27
24-04-2024,jacket,156.44,383.9,0.49,195.79
30-11-2023,shirt,70.28,129.46,0.08,119.1
16-04-2024,shorts,164.87,343.49,0.32,233.57
20-07-2021,blouse,150.94,324.93,0.14,279.44
16-08-2020,saree,121.56,414.3,0.46,223.72
02-12-2022,dress,92.66,217.6,0.39,132.74
14-06-2021,saree,70.65,169.95,0.09,154.65
08-09-2021,blouse,18.26,73.43,0.23,56.54
22-03-2020,shorts,22.82,291.92,0.26,216.02
26-01-2024,jeans,147.41,210.84,0.26,156.02
27-06-2023,trousers,10.69,148.92,0.22,116.16
11-01-2021,trousers,194.49,247.55,0.12,217.84
23-08-2022,blouse,148.81,199.66,0.43,113.81
19-10-2022,dress,173.81,224.62,0.32,152.74
31-10-2019,blouse,53.16,281.26,0.07,261.57
03-11-2023,skirt,93.05,249.89,0.24,189.92
26-07-2022,shorts,65.72,121.65,0.33,81.51
07-08-2019,dress,95.03,178.93,0.35,116.3
02-06-2020,shorts,54.78,97.24,0.1,87.52
15-01-2020,shorts,98.18,287.62,0.27,209.96
17-10-2021,blouse,41.66,129.38,0.3,90.57
29-06-2023,blouse,159.33,353.15,0.08,324.9
29-08-2023,blouse,57.51,117.34,0.11,104.43
07-08-2022,blouse,90.67,360.81,0.17,299.47
26-03-2020,dress,168.61,337.58,0.28,243.06
13-03-2022,blouse,139.21,156.76,0.11,139.52
04-07-2020,tshirt,193.15,211.23,0.12,185.88
27-09-2019,dress,51.95,269.84,0.37,170
17-07-2020,shorts,44.86,255.75,0.06,240.4
07-10-2019,dress,106.66,376.95,0.38,233.71
12-03-2023,blouse,101.62,321.22,0.49,163.82
17-04-2021,saree,192.43,412.81,0.49,210.53
06-09-2022,tshirt,59.72,267.23,0.13,232.49
17-06-2022,jacket,123.6,330.96,0.17,274.7
23-11-2022,tshirt,99.28,247.83,0.46,133.83
28-10-2020,shirt,49.95,263.52,0.13,229.26
06-02-2021,trousers,83.42,216.71,0.39,132.19
28-12-2019,shirt,179.23,404.76,0.46,218.57
10-05-2020,tshirt,181.25,466,0.3,326.2
18-12-2022,trousers,134.62,297.98,0.39,181.77
28-04-2021,jacket,59.16,181.28,0.21,143.21
08-07-2021,saree,10.74,285.82,0.32,194.36
22-05-2024,skirt,180.18,269.75,0.19,218.5
19-04-2024,jeans,26.9,201.07,0.29,142.76
03-10-2023,shorts,145.64,275.43,0.36,176.28
19-08-2023,shorts,159.43,450.36,0.1,405.32
28-10-2019,jacket,34.38,107.27,0.49,54.71
27-01-2024,blouse,81.52,350.05,0.1,315.04
19-10-2019,skirt,31.68,133.3,0.17,110.64
24-03-2021,tshirt,24.25,114.19,0.15,97.06
03-09-2020,dress,143.39,262.98,0.12,231.42
05-08-2019,dress,40.37,73.51,0.46,39.7
19-11-2021,trousers,168.89,310.76,0.05,295.22
07-03-2024,jeans,149.37,415.56,0.21,328.29
22-10-2022,jeans,167.05,382.53,0.42,221.87
04-05-2023,blouse,184.88,240.56,0.25,180.42
03-07-2020,saree,186.61,442.84,0.49,225.85
13-08-2020,jeans,46.66,168.78,0.09,153.59
16-06-2022,skirt,178.54,259.32,0.36,165.96
19-08-2020,shorts,167.77,244.81,0.32,166.47
20-12-2022,saree,39.78,162.48,0.35,105.61
09-10-2022,skirt,48.28,220.66,0.3,154.46
20-08-2019,skirt,173.15,415.24,0.05,394.48
29-10-2020,trousers,75.73,368.34,0.08,338.87
12-02-2024,jeans,143.46,346.09,0.46,186.89
13-06-2020,jacket,162.22,206.59,0.19,167.34
09-07-2021,jeans,41.03,322.81,0.24,245.34
30-06-2021,blouse,176.99,266.02,0.28,191.53
11-03-2021,skirt,193.03,384.59,0.11,342.29
15-03-2021,shorts,74.87,361.49,0.49,184.36
30-04-2021,jacket,46.67,148.02,0.49,75.49
27-04-2024,dress,167,380.9,0.17,316.15
15-02-2021,blouse,48.23,108.07,0.43,61.6
13-06-2024,shirt,55.54,68.19,0.4,40.91
03-11-2023,dress,80.76,173.55,0.48,90.25
21-05-2021,tshirt,33.1,287.01,0.31,198.04
21-07-2023,jacket,166.82,176.05,0.2,140.84
19-02-2022,shorts,90.89,375.69,0.1,338.12
11-05-2021,trousers,36.16,75.83,0.37,47.77
13-08-2022,saree,28.98,103.33,0.1,93
27-12-2022,saree,46.4,326.77,0.08,300.63
10-08-2023,tshirt,138.56,282.08,0.49,143.86
04-10-2021,trousers,86.84,284.78,0.29,202.19
17-10-2019,saree,133.88,400.79,0.15,340.67
22-09-2023,shirt,58.53,100.22,0.26,74.16
14-12-2022,trousers,157.55,184.4,0.39,112.48
30-03-2022,skirt,32.38,120.31,0.45,66.17
19-11-2020,tshirt,75.17,279.39,0.26,206.75
19-01-2022,dress,193.36,355.73,0.22,277.47
22-02-2022,saree,139.52,322.94,0.49,164.7
28-03-2024,dress,94.06,387.98,0.11,345.3
05-02-2024,jacket,165.72,301.15,0.32,204.78
06-02-2020,tshirt,161.09,300.41,0.49,153.21
20-05-2021,saree,73.37,226.55,0.4,135.93
21-03-2022,saree,197.24,228.35,0.32,155.28
27-01-2020,saree,106.67,397.49,0.13,345.82
16-10-2023,dress,67.48,213.96,0.08,196.84
20-08-2021,skirt,160.13,410,0.41,241.9
03-11-2023,jacket,187.45,287.42,0.3,201.19
10-08-2020,shorts,16.71,152.76,0.36,97.77
03-08-2021,dress,111.42,384.13,0.23,295.78
14-12-2022,jacket,11.88,256.12,0.11,227.95
30-06-2023,jeans,93.34,134.79,0.05,128.05
01-01-2021,jacket,101.33,296.11,0.41,174.7
27-06-2024,jeans,99.29,309.44,0.49,157.81
29-04-2024,tshirt,129.56,153.42,0.35,99.72
31-01-2022,skirt,67.01,127.24,0.06,119.61
05-03-2022,blouse,43.78,115.88,0.46,62.58
23-12-2019,saree,168.68,304.25,0.4,182.55
12-09-2021,shorts,74.22,306.95,0.09,279.32
21-07-2021,saree,73.89,79.24,0.28,57.05
29-12-2019,jacket,180.21,411.33,0.22,320.84
10-02-2021,dress,147.72,216.01,0.17,179.29
28-08-2020,dress,62.96,317.64,0.21,250.94
24-06-2022,saree,113.05,172.4,0.25,129.3
25-03-2020,shorts,87.33,354.5,0.39,216.24
22-04-2024,tshirt,192.41,415.48,0.3,290.84
16-11-2019,shirt,123.22,296.71,0.07,275.94
21-03-2023,dress,95.93,115.97,0.38,71.9
27-02-2021,shirt,161.62,344.27,0.43,196.23
28-08-2021,skirt,159.18,192.62,0.37,121.35
18-01-2020,jeans,164.54,181.46,0.46,97.99
28-06-2022,dress,144.55,296.34,0.47,157.06
29-03-2023,saree,100.06,240.51,0.46,129.88
27-07-2019,blouse,156.53,344.49,0.11,306.6
10-08-2020,tshirt,34.17,312.72,0.1,281.45
01-08-2020,saree,43.78,272.57,0.38,168.99
24-11-2021,shirt,10.24,204.46,0.25,153.34
24-11-2020,shirt,107.1,144.65,0.24,109.93
11-08-2023,saree,96.97,193.64,0.27,141.36
18-01-2021,blouse,153.78,345.38,0.45,189.96
04-01-2020,shirt,169.13,464.92,0.34,306.85
21-01-2021,blouse,149.37,189.8,0.27,138.55
16-09-2019,dress,81.01,350.07,0.23,269.55
11-05-2023,skirt,11.06,307.21,0.21,242.7
23-10-2020,jeans,185.86,252.3,0.48,131.2
27-10-2019,jacket,112.45,154.64,0.15,131.44
21-06-2021,shorts,172.12,207.22,0.3,145.05
28-09-2022,skirt,33.36,203.66,0.36,130.34
07-09-2020,dress,21.8,213.48,0.08,196.4
13-07-2023,trousers,156.84,244.03,0.25,183.02
29-10-2022,shirt,126.01,378.45,0.42,219.5
19-04-2020,blouse,125.46,413.81,0.43,235.87
31-12-2023,shorts,100.95,169.38,0.31,116.87
01-11-2022,shorts,143.11,416.8,0.4,250.08
22-05-2022,shorts,179.5,384.84,0.18,315.57
23-09-2023,shorts,20.42,194.51,0.31,134.21
16-01-2024,jacket,196.06,336.36,0.07,312.81
22-07-2023,dress,125.75,312.37,0.13,271.76
01-02-2024,tshirt,110.58,357.22,0.36,228.62
02-08-2023,blouse,159.96,310.96,0.46,167.92
16-04-2021,jeans,198.72,452.04,0.37,284.79
09-01-2024,jacket,107.22,187.2,0.08,172.22
24-03-2022,jacket,133.51,190.71,0.35,123.96
27-04-2022,blouse,16.94,307.49,0.36,196.79
13-04-2023,jeans,46.27,293.97,0.25,220.48
03-09-2019,dress,75.15,232.02,0.48,120.65
28-04-2024,saree,183.42,444.1,0.34,293.11
29-12-2019,shorts,53.27,182.3,0.28,131.26
07-12-2022,jacket,160.73,350.32,0.13,304.78
09-10-2019,skirt,95.6,261.58,0.49,133.41
10-04-2024,blouse,53.72,239.64,0.26,177.33
07-03-2020,blouse,150.81,239.89,0.38,148.73
23-07-2022,blouse,179.02,253.26,0.38,157.02
02-06-2020,shorts,74.44,98.63,0.43,56.22
11-10-2021,shirt,139.67,166.93,0.2,133.54
11-09-2021,jacket,182.1,430.16,0.22,335.52
03-07-2020,skirt,76.8,291.27,0.31,200.98
26-08-2019,shirt,190.71,459.16,0.28,330.6
25-06-2022,trousers,110,116.08,0.27,84.74
04-06-2023,shorts,133.39,313.5,0.39,191.24
24-01-2021,saree,67.95,304.68,0.28,219.37
12-09-2019,jeans,135.76,258.89,0.23,199.35
13-12-2019,jacket,141.9,234.67,0.21,185.39
21-01-2022,tshirt,23.29,129.44,0.41,76.37
10-02-2020,blouse,96.74,339.13,0.3,237.39
22-06-2021,trousers,123.61,228.04,0.34,150.51
18-09-2021,jeans,18.39,189.03,0.09,172.02
07-04-2021,shorts,131.54,148.84,0.43,84.84
01-08-2022,jacket,76.26,150.63,0.08,138.58
14-11-2020,jeans,75.45,184.57,0.22,143.96
18-02-2020,shirt,154.52,452.91,0.15,384.97
09-10-2023,jacket,166.37,350.23,0.26,259.17
16-07-2021,shirt,140.89,315.02,0.38,195.31
06-08-2019,tshirt,172.09,189.84,0.32,129.09
10-05-2022,saree,24.17,231.82,0.27,169.23
15-06-2022,dress,96.03,261.94,0.1,235.75
06-12-2023,saree,130.85,346.41,0.21,273.66
20-04-2023,tshirt,71.23,83.68,0.45,46.02
29-02-2020,jacket,106.93,374.11,0.49,190.8
07-10-2020,skirt,183.17,244.81,0.41,144.44
24-11-2020,shirt,53.78,220.39,0.35,143.25
01-10-2020,jeans,90.87,358.49,0.47,190
26-01-2022,shorts,143.73,319.79,0.33,214.26
01-05-2020,saree,72.27,160.62,0.15,136.53
21-08-2023,jacket,158.72,262.34,0.12,230.86
15-07-2021,jeans,38.66,213.01,0.16,178.93
01-10-2022,skirt,111.75,119.9,0.36,76.74
02-01-2020,blouse,167,263.34,0.41,155.37
01-11-2023,shirt,198.7,444.95,0.18,364.86
26-07-2020,shorts,55.02,244.44,0.47,129.55
28-07-2022,trousers,176.89,456.66,0.23,351.63
17-04-2023,jeans,87.63,211.76,0.41,124.94
31-01-2022,shirt,111.52,282.14,0.06,265.21
17-08-2023,jacket,18.91,82.28,0.21,65
16-08-2020,dress,96.61,175.74,0.12,154.65
24-01-2022,tshirt,155.18,271.84,0.24,206.6
08-06-2021,skirt,58.68,171.11,0.31,118.07
21-12-2023,blouse,112.52,359.21,0.39,219.12
04-12-2021,blouse,185.47,317.24,0.16,266.48
12-09-2021,jeans,145.01,376.61,0.27,274.93
28-12-2022,jeans,183.48,456.69,0.43,260.31
19-09-2023,saree,183.86,453.63,0.38,281.25
30-05-2022,saree,68.45,188.53,0.48,98.04
20-02-2021,shirt,100.08,126.69,0.33,84.88
13-01-2022,blouse,179.86,368.4,0.25,276.3
31-08-2022,dress,164.37,317.32,0.29,225.3
07-06-2020,jacket,167.46,209.57,0.48,108.98
17-01-2023,saree,47.36,281.6,0.08,259.07
28-05-2020,skirt,102.33,145.46,0.18,119.28
16-02-2022,saree,167.49,454.07,0.29,322.39
22-10-2020,blouse,192.72,216.08,0.44,121
04-02-2021,shorts,147.86,268.61,0.14,231
18-11-2020,saree,11.61,145.61,0.42,84.45
12-05-2023,blouse,61.65,153.41,0.33,102.78
20-02-2024,tshirt,157.71,197.68,0.25,148.26
18-01-2022,trousers,55.73,160.33,0.39,97.8
15-10-2020,shorts,86.47,307.57,0.1,276.81
09-03-2023,tshirt,41.55,324.44,0.1,292
14-01-2021,jeans,123.07,367.92,0.26,272.26
27-07-2023,jeans,123.14,422.52,0.32,287.31
02-04-2020,blouse,139.23,309.59,0.46,167.18
26-11-2019,skirt,168.88,465,0.16,390.6
02-02-2021,shirt,178.61,379.27,0.16,318.59
26-05-2022,dress,171.09,413.35,0.39,252.14
05-10-2022,shorts,73.37,198.9,0.11,177.02
21-04-2024,dress,173.52,332.81,0.25,249.61
09-11-2023,jacket,91.84,148.1,0.32,100.71
21-12-2023,saree,28.67,143.96,0.08,132.44
31-01-2024,skirt,34.16,249.37,0.34,164.58
31-03-2022,shirt,99.97,212.8,0.46,114.91
25-06-2022,dress,156.68,280.2,0.13,243.77
23-05-2023,shorts,21.55,288.49,0.17,239.45
19-08-2021,trousers,140.25,300,0.14,258
31-05-2020,tshirt,14.87,280.54,0.06,263.71
18-03-2020,tshirt,65.25,99.17,0.06,93.22
21-04-2022,trousers,62.18,337.41,0.08,310.42
21-05-2022,shirt,132.58,383.34,0.24,291.34
02-06-2023,saree,48.42,153.47,0.17,127.38
26-01-2024,skirt,67.39,184.15,0.49,93.92
13-09-2020,blouse,103.88,357.65,0.31,246.78
07-12-2023,tshirt,27.2,64.19,0.24,48.78
23-02-2024,jeans,185.63,226.11,0.24,171.84
20-02-2020,jeans,182.32,469.12,0.37,295.55
23-11-2019,shirt,180.5,211.41,0.4,126.85
22-03-2022,tshirt,130.01,155.55,0.18,127.55
16-08-2023,blouse,127.23,320.39,0.24,243.5
16-06-2021,jeans,169.38,458.62,0.39,279.76
20-10-2021,shorts,184.53,225.5,0.25,169.12
02-06-2022,tshirt,127.57,184.54,0.37,116.26
27-03-2021,jacket,87.04,174.05,0.09,158.39
30-08-2019,dress,128.73,305.24,0.29,216.72
09-02-2022,dress,51.4,275.64,0.09,250.83
10-11-2021,shirt,117.64,162.19,0.1,145.97
10-05-2020,tshirt,90.71,310.86,0.18,254.91
01-10-2019,jeans,186.53,295.75,0.19,239.56
25-01-2023,shorts,55.07,309.12,0.49,157.65
19-05-2024,blouse,70.53,176.55,0.24,134.18
18-10-2022,skirt,64.09,106.11,0.09,96.56
18-12-2022,shorts,97.71,275.53,0.42,159.81
25-02-2023,trousers,170.18,260.41,0.38,161.45
03-04-2022,tshirt,187.13,466.14,0.29,330.96
25-06-2022,saree,112.09,384.35,0.49,196.02
02-06-2020,shorts,131.6,175.84,0.31,121.33
15-02-2023,blouse,111.24,151.09,0.12,132.96
31-12-2022,trousers,176.22,277.95,0.48,144.53
27-12-2022,dress,192.6,450.66,0.14,387.57
04-09-2021,dress,198.32,217.6,0.48,113.15
02-09-2020,blouse,125.71,360.24,0.19,291.79
02-12-2019,skirt,96.93,206.38,0.47,109.38
14-04-2022,shorts,158.94,259.7,0.45,142.84
